0,241,0
1,228,1800
2,238,450
3,107,24000
4,242,0
5,236,750
6,1,2000000
7,144,15300
8,161,12000
9,242,0
10,242,0
11,146,15000
12,237,600
13,242,0
14,211,4100
15,228,1700
16,234,1000
17,238,500
18,1,150000
19,233,1100
20,240,200
21,240,200
22,242,0
23,7,105000
24,242,0
25,242,0
26,228,1800
27,242,0
28,242,0
29,242,0
30,234,1000
31,187,7600
32,240,200
33,240,200
34,0,350000
35,242,0
36,1,150000
37,242,0
38,172,10000
39,242,0
40,242,0
41,124,19800
42,228,1800
43,242,0
44,188,7500
45,238,500
46,242,0
47,242,0
48,128,18800
49,242,0
50,1,150000
51,197,6000
52,239,300
53,232,1200
54,242,0
55,109,23500
56,0,2000000
57,242,0
58,188,7500
59,211,4000
60,242,0
61,16,80100
62,0,400000
63,242,0
64,240,200
65,240,250
66,242,0
67,226,2000
68,240,200
69,242,0
70,1,150000
71,240,200
72,242,0
73,237,600
74,239,300
75,219,3000
76,240,200
77,241,100
78,242,0
79,242,0
80,239,300
81,242,0
82,242,0
83,241,100
84,45,49500
85,0,320000
86,242,0
87,242,0
88,1,150000
89,0,500000
90,141,16000
91,242,0
92,239,300
93,234,1000
94,242,0
95,242,0
96,242,0
97,1,150000
98,242,0
99,0,200000
100,1,150000
101,1,150000
102,239,300
103,242,0
104,1,150000
105,197,6000
106,242,0
107,242,0
108,241,150
109,242,0
110,240,200
111,226,2000
112,242,0
113,141,16000
114,242,0
115,242,0
116,240,200
117,230,1500
118,242,0
119,87,30200
120,229,1600
121,141,16000
122,241,100
123,226,2000
124,242,0
125,141,16000
126,1,150000
127,219,3000
128,242,0
129,242,0
130,242,0
131,242,0
132,242,0
133,1,150000
134,242,0
135,1,150000
136,240,200
137,242,0
138,141,16000
139,241,100
140,1,150000
141,13,87500
142,197,6000
143,242,0
144,242,0
145,239,300
146,242,0
147,242,0
148,242,0
149,242,0
150,242,0
151,242,0
152,242,0
153,237,600
154,239,300
155,238,500
156,242,0
157,208,4500
158,239,300
159,242,0
160,230,1500
161,88,30000
162,242,0
163,237,550
164,241,100
165,242,0
166,217,3200
167,97,27000
168,226,2000
169,1,150000
170,242,0
171,30,61750
172,230,1500
173,242,0
174,242,0
175,62,40000
176,241,150
177,1,150000
178,242,0
179,242,0
180,240,200
181,240,250
182,242,0
183,241,100
184,241,100
185,242,0
186,229,1600
187,226,2000
188,242,0
189,242,0
190,241,100
191,241,100
192,241,100
193,0,2000000
194,228,1750
195,241,100
196,240,200
197,1,150000
198,242,0
199,204,5000
200,0,1500000
201,242,0
202,242,0
203,242,0
204,237,550
205,197,6000
206,0,220000
207,16,80000
208,231,1400
209,232,1300
210,242,0
211,226,2000
212,242,0
213,241,100
214,188,7500
215,232,1200
216,182,8400
217,242,0
218,226,2000
219,204,5000
220,0,600000
221,242,0
222,232,1250
223,0,300000
224,238,500
225,239,300
226,240,200
227,0,1500000
228,242,0
229,242,0
230,233,1100
231,242,0
232,1,150000
233,192,6800
234,236,700
235,242,0
236,242,0
237,242,0
238,242,0
239,0,500000
240,242,0
241,19,75000
242,197,6000
243,242,0
244,242,0
245,242,0
246,19,75000
247,62,40000
248,1,150000
249,240,250
250,239,300
251,107,24000
252,240,250
253,238,450
254,239,400
255,242,0
256,186,7800
257,242,0
258,242,0
259,242,0
260,242,0
261,1,150000
262,242,0
263,1,150000
264,219,3000
265,141,16000
266,242,0
267,242,0
268,242,0
269,107,24000
270,107,24000
271,237,600
272,141,16000
273,240,200
274,242,0
275,242,0
276,242,0
277,241,100
278,222,2500
279,242,0
280,240,200
281,240,200
282,242,0
283,219,3000
284,240,200
285,239,300
286,242,0
287,197,6000
288,242,0
289,241,100
290,141,16000
291,242,0
292,241,100
293,240,200
294,241,100
295,239,300
296,229,1600
297,141,16000
298,1,150000
299,218,3100
300,223,2400
301,242,0
302,240,200
303,240,200
304,242,0
305,1,150000
306,241,100
307,242,0
308,242,0
309,242,0
310,240,200
311,27,65000
312,242,0
313,0,200000
314,242,0
315,0,1000000
316,62,40000
317,236,750
318,217,3200
319,1,150000
320,240,200
321,236,750
322,240,200
323,235,900
324,242,0
325,242,0
326,240,250
327,238,500
328,185,8000
329,232,1200
330,137,16900
331,235,900
332,48,48000
333,1,150000
334,197,6000
335,41,52500
336,219,3000
337,242,0
338,242,0
339,242,0
340,211,4100
341,239,300
342,239,300
343,242,0
344,197,6000
345,242,0
346,230,1500
347,242,0
348,242,0
349,242,0
350,230,1500
351,120,20600
352,240,250
353,242,0
354,139,16300
355,242,0
356,238,450
357,236,750
358,242,0
359,238,500
360,239,300
361,238,450
362,239,350
363,197,6000
364,242,0
365,242,0
366,226,2000
367,242,0
368,242,0
369,211,4000
370,239,300
371,211,4000
372,242,0
373,185,8000
374,240,250
375,240,200
376,241,150
377,228,1800
378,88,30000
379,242,0
380,232,1200
381,242,0
382,242,0
383,188,7500
384,241,100
385,240,200
386,240,200
387,230,1500
388,242,0
389,242,0
390,242,0
391,240,200
392,241,150
393,204,5000
394,0,300000
395,242,0
396,229,1600
397,235,800
398,234,1000
399,242,0
400,242,0
401,237,600
402,0,1500000
403,242,0
404,242,0
405,234,1000
406,235,850
407,239,300
408,239,300
409,239,300
410,242,0
411,242,0
412,237,600
413,21,72000
414,237,600
415,242,0
416,242,0
417,242,0
418,242,0
419,242,0
420,228,1800
421,242,0
422,238,500
423,0,350000
424,240,200
425,242,0
426,1,150000
427,241,100
428,241,100
429,239,300
430,197,6000
431,197,6000
432,239,400
433,242,0
434,1,150000
435,235,800
436,188,7500
437,1,150000
438,107,24200
439,242,0
440,219,3000
441,242,0
442,240,200
443,242,0
444,204,5000
445,242,0
446,1,150000
447,242,0
448,237,600
449,232,1200
450,211,4000
451,226,2000
452,238,500
453,242,0
454,237,600
455,242,0
456,242,0
457,107,24200
458,234,1000
459,240,250
460,62,40000
461,203,5200
462,241,100
463,242,0
464,188,7500
465,0,500000
466,0,200000
467,123,20000
468,217,3200
469,242,0
470,242,0
471,242,0
472,242,0
473,242,0
